"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.394936921E1,-3.646811923E0,2.273306229E0,1.210312244E0
2.395936021E1,-3.103281946E0,3.005188764E0,1.383838894E0
2.396935121E1,-2.375597712E0,3.495349157E0,1.725102280E0
2.397934221E1,-1.598401449E0,3.761840104E0,2.211819833E0
2.398933321E1,-6.816102941E-1,3.678319060E0,2.627663285E0
2.399932421E1,4.575430899E-1,3.026966718E0,2.941587430E0
2.400931521E1,1.473437241E0,1.978672049E0,2.784725929E0
2.401930621E1,2.387490949E0,1.102345746E0,2.377244580E0
2.402929721E1,3.401452814E0,6.467745566E-1,2.024180344E0
2.403928921E1,4.611332365E0,7.467923498E-1,1.930211495E0
2.404928021E1,5.540186545E0,1.241487259E0,2.012063159E0
2.405927121E1,5.881002619E0,2.054461904E0,1.634525401E0
2.406926221E1,5.474338126E0,2.761162235E0,9.709383452E-1
2.407925300E1,3.822321656E0,3.081766824E0,4.895212930E-1
2.408924400E1,1.942595898E0,3.135494549E0,1.591367248E-1
2.409923500E1,5.617928054E-1,3.017555040E0,-2.572318439E-1
2.410922600E1,-4.211102221E-1,2.756426575E0,-4.949661837E-1
2.411921700E1,-8.242666416E-1,2.214507798E0,-4.389259207E-1
2.412920800E1,-9.864716198E-1,1.531267081E0,-8.619207004E-2
2.413920000E1,-1.064006357E0,7.035264623E-1,3.158543104E-1
2.414919100E1,-1.031525951E0,-3.891754711E-1,5.901863730E-1
2.415918200E1,-9.095935978E-1,-1.501870204E0,7.306136888E-1
2.416917300E1,-6.262875941E-1,-2.585950418E0,7.489277530E-1
2.417916400E1,-8.781757772E-2,-3.398070200E0,6.755627382E-1
2.418915500E1,4.784193309E-1,-3.975821884E0,4.874437773E-1
2.419914600E1,1.032033197E0,-4.315735733E0,1.266659121E-1
2.420913700E1,1.503627293E0,-4.454297787E0,-2.165212444E-1
2.421912800E1,1.835955548E0,-4.475876352E0,-5.756911254E-1
2.422912000E1,2.024144383E0,-4.404688840E0,-9.066400230E-1
2.423911100E1,2.025931731E0,-4.156761049E0,-1.103323985E0
2.424910200E1,1.863478246E0,-3.737646664E0,-1.144878978E0
2.425909300E1,1.529683947E0,-3.245426881E0,-9.807938272E-1
2.426908400E1,1.103792493E0,-2.793748768E0,-7.093450266E-1
2.427907500E1,7.186146907E-1,-2.453295221E0,-4.886599982E-1
2.428906600E1,3.493402181E-1,-2.242627643E0,-5.244759482E-1
2.429905700E1,1.201635159E-1,-2.183290683E0,-6.740927482E-1
2.430904800E1,-2.173756094E-2,-2.204013215E0,-7.848390126E-1
2.431904000E1,-6.872650084E-2,-2.165718631E0,-9.499713993E-1
2.432903100E1,-1.987428218E-1,-2.013910294E0,-1.124209070E0
2.433902200E1,-4.374244288E-1,-1.744094621E0,-1.249313173E0
2.434901300E1,-7.078439002E-1,-1.476776878E0,-1.308044946E0
2.435900400E1,-8.883611883E-1,-1.239947687E0,-1.367961949E0
2.436899500E1,-9.863210540E-1,-9.737678128E-1,-1.382130922E0
2.437898600E1,-1.039984314E0,-4.847634137E-1,-1.326164297E0
2.438897700E1,-1.007151614E0,1.816384917E-1,-1.317668293E0
2.439896800E1,-9.160916816E-1,8.175079912E-1,-1.394183788E0
2.440895900E1,-8.558825366E-1,1.461501612E0,-1.475495169E0
2.441895100E1,-6.411180333E-1,2.199931859E0,-1.510950345E0
2.442894200E1,-2.829280909E-1,2.720236403E0,-1.648131287E0
2.443893300E1,-1.338596136E-1,2.723201526E0,-1.924283003E0
2.444892400E1,-1.986410437E-1,2.484188401E0,-2.008910925E0
2.445891500E1,-3.430468599E-1,2.353986695E0,-1.835508821E0
2.446890600E1,-6.437241373E-1,2.223101451E0,-1.910202908E0
2.447889700E1,-1.085355199E0,2.090030517E0,-2.290617496E0
2.448888800E1,-1.695082236E0,2.050402182E0,-2.729437582E0
2.449887900E1,-2.220583932E0,1.951783628E0,-3.069053807E0
2.450887100E1,-2.475256486E0,1.709107221E0,-3.100544572E0
2.451886200E1,-2.354388691E0,1.443744788E0,-2.447501800E0
2.452885300E1,-1.480356982E0,1.559831314E0,-1.090351937E0
2.453884400E1,8.260884147E-2,2.293163958E0,-9.929568032E-2
2.454883500E1,1.143659541E0,2.790812296E0,7.132673389E-1
2.455882600E1,1.712599909E0,2.634016870E0,1.925588102E0
2.456881700E1,2.731917386E0,1.899997762E0,2.309411616E0
2.457880800E1,4.000699448E0,8.154597116E-1,2.496955211E0
2.458879900E1,4.922297818E0,-1.509201443E-1,2.791043846E0
2.459879000E1,4.492276622E0,-1.085978220E0,2.541231498E0
2.460878200E1,3.586542625E0,-1.544861857E0,2.536596410E0
2.461877300E1,2.833023054E0,-1.188772271E0,2.822171499E0
2.462876400E1,2.021544565E0,-4.771187639E-1,2.717188835E0
2.463875500E1,1.203311373E0,7.733001173E-2,2.479104831E0
2.464874600E1,5.053098351E-1,2.583527917E-1,2.069075850E0
2.465873700E1,-2.316534914E-1,2.393744838E-1,1.739057245E0
2.466872800E1,-7.566606957E-1,1.427065605E-1,1.451758250E0
2.467871900E1,-1.061591896E0,-1.417598963E-2,1.164897432E0
2.468871000E1,-1.019674084E0,2.267906910E-1,9.572451894E-1
2.469870100E1,-7.874443857E-1,4.188348877E-1,5.679383752E-1
2.470869300E1,-2.263285417E-1,8.720157355E-1,4.555822992E-1
2.471868400E1,5.652679701E-2,1.054613171E0,3.597792522E-1
2.472867500E1,1.801260729E-1,8.482403719E-1,-8.180561677E-2
2.473866600E1,2.380662059E-1,3.750585383E-1,-4.447058203E-1
2.474865700E1,2.963724111E-1,-4.184776229E-1,-4.374981038E-1
2.475864800E1,2.640414016E-1,-1.281553550E0,-1.256479666E-1
2.476863900E1,2.894327528E-1,-1.957853622E0,1.182701692E-2
2.477863000E1,4.189689717E-1,-2.486172361E0,2.725762899E-1
2.478862100E1,3.729421021E-1,-2.904216120E0,6.345286598E-1
2.479861200E1,3.125913813E-1,-3.023215730E0,7.517174596E-1
2.480860400E1,1.339076430E-1,-3.084564716E0,6.192323437E-1
2.481859500E1,-2.881166634E-2,-2.978735375E0,2.869719887E-1
2.482858600E1,-1.070424827E-1,-2.567076775E0,-3.864176318E-2
2.483857700E1,-2.417301626E-1,-2.148227270E0,-2.743390793E-1
2.484856800E1,-4.054183418E-1,-1.678355545E0,-3.214886874E-1
2.485855900E1,-5.063480813E-1,-1.074428215E0,-4.071259846E-1
2.486855000E1,-6.893562468E-1,-7.911680388E-1,-4.904499771E-1
2.487854100E1,-8.054780759E-1,-4.772298610E-1,-4.844295377E-1
2.488853200E1,-9.611299333E-1,-2.820404470E-1,-5.432143740E-1
2.489852300E1,-1.179904896E0,-1.814496267E-1,-5.671498051E-1
2.490851500E1,-1.381304564E0,3.029851735E-2,-7.704536927E-1
2.491850600E1,-1.658193761E0,1.630607182E-1,-9.887869710E-1
2.492849700E1,-1.890717062E0,2.077983499E-1,-1.089619281E0
2.493848800E1,-2.024648852E0,1.991169888E-1,-1.143057716E0
2.494847900E1,-2.062973988E0,2.110494018E-2,-1.265826294E0
2.495847000E1,-1.990117974E0,-1.762374187E-1,-1.206034568E0
2.496846100E1,-1.645662154E0,-2.425600469E-1,-1.167724780E0
2.497845200E1,-1.274317182E0,-3.155356371E-1,-1.132697327E0
2.498844300E1,-1.348192074E0,-5.130557513E-1,-7.557742578E-1
2.499843400E1,-1.417559933E0,-5.526864249E-1,-1.051928714E-1
2.500842600E1,-1.667335590E0,-6.159632385E-2,7.169491844E-1
2.501841700E1,-2.096926138E0,6.670076770E-1,8.805957936E-1
2.502840800E1,-2.635676017E0,1.428620380E0,7.795693557E-1
2.503839900E1,-3.132279750E0,1.916469369E0,3.806768355E-1
2.504839000E1,-3.424764201E0,1.875014364E0,-5.457242914E-1
2.505838100E1,-2.381853063E0,1.717832437E0,-1.545749611E0
2.506837200E1,-1.066099076E-1,2.190846455E0,-1.801702705E0
2.507836375E1,1.291490016E0,2.520193216E0,-9.517548001E-1
2.508835475E1,2.453770600E0,2.434298202E0,4.166201086E-1
2.509834575E1,3.383990690E0,1.944510861E0,1.345414501E0
2.510833775E1,4.058591853E0,1.232784848E0,2.086255116E0
2.511832875E1,4.230441813E0,3.526087385E-1,2.788771618E0
2.512831975E1,3.933415245E0,-7.143835723E-2,3.328181355E0
2.513831075E1,3.443691346E0,1.621906525E-1,3.716987867E0
2.514830175E1,2.978166734E0,1.267393933E0,4.112713974E0
2.515829275E1,2.637824284E0,2.977275326E0,4.439881477E0
2.516828375E1,2.350018483E0,4.862742757E0,4.720736108E0
2.517827475E1,2.202904729E0,6.156097743E0,4.363858902E0
2.518826575E1,2.033290013E0,6.300346214E0,3.351304169E0
2.519825675E1,1.203064767E0,5.253151406E0,1.827719160E0
2.520824875E1,4.310352128E-1,3.627923078E0,-5.541567072E-2
2.521823975E1,3.038789386E-1,1.959709529E0,-1.402159390E0
2.522823075E1,2.819655295E-1,3.897420663E-1,-1.921956396E0
2.523822175E1,1.999057234E-1,-9.408637762E-1,-1.997612935E0
2.524821275E1,-1.244858873E-1,-1.733280780E0,-1.737617075E0
2.525820375E1,-2.350478001E-1,-2.030800561E0,-1.117758934E0
2.526819475E1,-7.678914428E-2,-2.118703508E0,-5.067682403E-1
2.527818575E1,2.027514718E-2,-2.238263281E0,-7.287384868E-2
2.528817675E1,2.136558712E-1,-2.508616313E0,1.240597167E-1
2.529816775E1,4.400661643E-1,-2.764290496E0,4.328050554E-2
2.530815875E1,6.939874609E-1,-3.024992698E0,-2.284045225E-1
2.531815075E1,9.990266881E-1,-3.208701105E0,-5.148964548E-1
2.532814175E1,1.351353079E0,-3.262990163E0,-7.943231964E-1
2.533813275E1,1.546624939E0,-3.193213000E0,-9.629422778E-1
2.534812375E1,1.558461604E0,-3.117980384E0,-9.120077670E-1
2.535811475E1,1.387461829E0,-2.992326643E0,-6.614615929E-1
2.536810575E1,8.541035213E-1,-2.784838196E0,-3.764630395E-1
2.537809675E1,2.231584372E-1,-2.743729931E0,-2.158067695E-1
2.538808775E1,-1.896070407E-1,-2.844199714E0,-1.672759759E-1
2.539807875E1,-3.966831498E-1,-2.948531583E0,-2.126639276E-1
2.540806975E1,-4.272446091E-1,-3.044085027E0,-2.767551853E-1
2.541806075E1,-2.319891946E-1,-3.047723165E0,-4.047003403E-1
2.542805275E1,2.359150518E-2,-2.813768465E0,-7.457584890E-1
2.543804375E1,3.014332859E-1,-2.166936021E0,-1.211906195E0
2.544803475E1,3.537151048E-1,-1.404404136E0,-1.708405555E0
2.545802575E1,6.077698275E-2,-8.129518408E-1,-2.188553762E0
2.546801675E1,-2.564631177E-1,-2.672908455E-1,-2.493168554E0
2.547800775E1,-4.848789327E-1,2.703325671E-1,-2.250753518E0
2.548799875E1,-8.077835599E-1,8.685033131E-1,-1.544262518E0
2.549798975E1,-1.034963164E0,1.423618671E0,-1.016994524E0
2.550798075E1,-1.138804086E0,1.595200537E0,-9.555876499E-1
2.551797175E1,-1.205899204E0,1.631853223E0,-6.214730698E-1
2.552796275E1,-1.159304863E0,1.941480834E0,-4.992224085E-1
2.553795475E1,-8.262111332E-1,2.424270812E0,-9.301353049E-1
2.554794575E1,-3.118375291E-1,2.728897299E0,-1.375752195E0
2.555793675E1,-1.629260860E-2,2.685577617E0,-1.862251062E0
2.556792775E1,9.370806277E-2,2.491977476E0,-2.489517553E0
2.557791875E1,-7.067434542E-2,2.297045925E0,-3.110640374E0
2.558790975E1,-4.075508213E-1,2.374059017E0,-3.579655482E0
2.559790075E1,-9.039862642E-1,2.629594036E0,-3.613643008E0
2.560789175E1,-1.528387912E0,3.023647839E0,-2.914165158E0
2.561788275E1,-1.585221386E0,3.646837651E0,-1.598241674E0
2.562787375E1,-9.044907327E-1,4.122776447E0,-2.158686038E-1
2.563786475E1,-1.513067184E-1,3.854546539E0,9.495369512E-1
2.564785675E1,6.513262486E-1,2.840286173E0,1.920455416E0
2.565784775E1,1.765813519E0,1.182098844E0,2.648814418E0
2.566783875E1,3.160830242E0,-3.508218294E-1,3.110832163E0
2.567782975E1,3.915535921E0,-1.559683964E0,2.694073622E0
2.568782075E1,3.513492483E0,-2.658896188E0,1.317390550E0
2.569781175E1,2.734251887E0,-3.294686750E0,8.101644000E-1
2.570780275E1,2.263300912E0,-3.020587991E0,1.384886130E0
2.571779375E1,2.062556059E0,-1.979225780E0,1.746556883E0
2.572778475E1,1.693996262E0,-8.733711201E-1,2.037049481E0
2.573777575E1,1.153999245E0,-8.133886278E-2,2.223458716E0
2.574776675E1,6.917761901E-1,2.218375146E-1,2.350174311E0
2.575775875E1,4.273131312E-1,4.801903063E-1,2.624260206E0
2.576774975E1,1.718552046E-1,6.172888023E-1,2.659162236E0
2.577774075E1,-2.335373363E-1,5.453604484E-1,2.243792993E0
2.578773175E1,-4.529088061E-1,5.002521032E-1,1.634162289E0
2.579772275E1,-4.446626240E-1,6.189956045E-1,1.250988400E0
2.580771375E1,-1.880321480E-1,7.245431095E-1,7.478805897E-1
2.581770475E1,2.670258022E-1,5.506802452E-1,-1.618422315E-1
2.582769575E1,3.565898884E-1,-9.311983287E-2,-8.249134167E-1
2.583768675E1,1.808247421E-1,-8.781254911E-1,-9.700215749E-1
2.584767775E1,8.211675259E-2,-1.523681488E0,-8.169571835E-1
2.585766875E1,3.127462777E-2,-2.024207241E0,-5.504720843E-1
2.586766075E1,-1.107443367E-1,-2.386895410E0,-3.119852809E-1
2.587765175E1,-1.333723852E-1,-2.469028324E0,-2.613933438E-1
2.588764275E1,-1.293227315E-1,-2.274407845E0,-2.695578110E-1
2.589763375E1,-2.341066359E-1,-2.090460287E0,-2.225153531E-1
2.590762475E1,-3.707503829E-1,-1.861392106E0,-9.309008516E-2
2.591761575E1,-3.797504172E-1,-1.588108449E0,-5.124039330E-2
2.592760675E1,-3.470368902E-1,-1.209836281E0,-5.536070690E-2
2.593759775E1,-4.294355608E-1,-9.001852816E-1,-1.131330979E-1
2.594758875E1,-5.145095884E-1,-6.953918159E-1,-2.309862144E-1
2.595757975E1,-5.684265812E-1,-5.868721712E-1,-3.857818933E-1
2.596757075E1,-6.490211300E-1,-6.347713923E-1,-5.489420141E-1
2.597756275E1,-7.840579708E-1,-8.490566432E-1,-5.346138507E-1
2.598755375E1,-8.145069078E-1,-7.935057557E-1,-4.678310466E-1
2.599754475E1,-9.334147158E-1,-8.030794019E-1,-5.671230541E-1
2.600753575E1,-1.078420182E0,-8.035992193E-1,-6.236248451E-1
2.601752675E1,-1.231710276E0,-7.415058821E-1,-7.466724819E-1
2.602751775E1,-1.212395973E0,-3.354401439E-1,-8.726713546E-1
2.603750875E1,-1.197944141E0,-1.189744663E-1,-9.841777571E-1
2.604749975E1,-1.101656286E0,-4.092407763E-2,-1.079411212E0
2.605749075E1,-7.807306858E-1,8.013082802E-2,-1.234488288E0
2.606748175E1,-3.111463151E-1,2.031088829E-1,-1.250645753E0
2.607747287E1,-1.091070889E-1,1.090681136E-1,-1.078991821E0
2.608746387E1,-1.577370476E-2,2.277209830E-1,-6.967064162E-1
2.609745588E1,-4.303682283E-1,2.282554185E-1,-2.568010868E-1
2.610744688E1,-9.292200695E-1,4.263403738E-1,1.252657780E-1
2.611743788E1,-1.600679670E0,9.423483843E-1,5.638171846E-1
2.612742887E1,-2.350464040E0,1.647939498E0,9.355005638E-1
2.613741987E1,-3.100440491E0,2.191806568E0,8.925322996E-1
2.614741087E1,-3.629414410E0,2.383121617E0,4.199995069E-1
2.615740187E1,-3.334140837E0,2.364047999E0,6.667053759E-2
2.616739287E1,-1.403016445E0,2.395606592E0,-3.150479794E-3
2.617738387E1,3.132089387E-2,2.543025423E0,2.819935962E-1
2.618737487E1,7.248523542E-1,2.673682042E0,4.769338457E-1
2.619736587E1,8.660094756E-1,2.543523606E0,4.899719672E-1
2.620735787E1,3.065752908E-1,1.865417329E0,9.771336164E-1
2.621734887E1,1.840569367E-1,1.339653824E0,2.006727136E0
2.622733987E1,5.281358667E-1,1.127979355E0,3.090713063E0
2.623733087E1,1.042827669E0,1.308736671E0,4.005812253E0
2.624732187E1,1.759954462E0,1.463337638E0,4.282635230E0
2.625731287E1,2.429358767E0,1.555963381E0,4.189237654E0
2.626730387E1,3.208133048E0,1.687228110E0,3.817728376E0
2.627729488E1,3.797623894E0,1.968259327E0,3.204361301E0
2.628728588E1,4.017085100E0,2.342727882E0,2.404399050E0
2.629727688E1,3.712687240E0,2.470141050E0,1.258430151E0
2.630726788E1,2.551978388E0,2.169900559E0,-2.202524076E-1
2.631725888E1,1.292250739E0,1.888859986E0,-1.504612548E0
2.632725087E1,5.461053836E-1,1.442512779E0,-2.030286591E0
2.633724187E1,4.557107004E-2,8.496086204E-1,-1.797790772E0
2.634723287E1,-3.202453501E-1,2.848927188E-1,-1.293015262E0
2.635722388E1,-3.646864183E-1,-3.755830336E-1,-6.686296946E-1
2.636721488E1,-2.884928129E-1,-1.270484771E0,-1.575496809E-1
2.637720588E1,-2.397039196E-1,-2.142741997E0,2.251581484E-1
2.638719688E1,-2.416324227E-1,-2.873694239E0,4.261807448E-1
2.639718788E1,-1.164595971E-1,-3.286360899E0,5.836959271E-1
2.640717888E1,1.429034289E-1,-3.423486292E0,6.988966370E-1
2.641716987E1,4.762394158E-1,-3.561278268E0,5.266405874E-1
2.642716087E1,7.420563244E-1,-3.681449075E0,2.384395140E-1
2.643715187E1,9.762920558E-1,-3.675937489E0,-1.448928344E-1
2.644714388E1,1.148437154E0,-3.522342829E0,-5.019986300E-1
2.645713488E1,1.265629389E0,-3.206077459E0,-7.943460006E-1
2.646712588E1,1.344933129E0,-2.923962752E0,-1.233566621E0
2.647711688E1,1.188789959E0,-2.554960175E0,-1.497463158E0
2.648710788E1,7.977420634E-1,-2.234787111E0,-1.390434553E0
2.649709887E1,4.506280265E-1,-1.882756662E0,-1.144043410E0
2.650708987E1,1.978689737E-1,-1.553436214E0,-9.579879320E-1
2.651708087E1,-2.255955384E-2,-1.349250859E0,-8.325365049E-1
2.652707187E1,-1.262746968E-1,-1.211424969E0,-7.733030409E-1
2.653706287E1,-1.001227050E-1,-1.059797312E0,-8.362319452E-1
2.654705387E1,-7.399945596E-2,-8.020333350E-1,-1.131289464E0
2.655704487E1,-8.692394958E-2,-4.563196331E-1,-1.536342464E0
2.656703687E1,-9.527719050E-2,-2.101027375E-1,-1.976199262E0
2.657702787E1,-2.503734071E-1,-1.399946219E-1,-2.138589304E0
2.658701887E1,-4.392102050E-1,1.407506669E-1,-1.848659209E0
2.659700987E1,-6.621845280E-1,5.102309614E-1,-1.761893545E0
2.660700087E1,-8.947443013E-1,5.750789219E-1,-1.997904126E0
2.661699187E1,-7.413642333E-1,4.240488499E-1,-1.915244377E0
2.662698287E1,-4.563993745E-1,3.374293667E-1,-1.697008163E0
2.663697387E1,-3.749290956E-1,5.130984360E-1,-1.475688711E0
2.664696487E1,-1.981872998E-1,9.515232503E-1,-1.385124112E0
2.665695588E1,3.331023540E-2,1.449445238E0,-1.256706392E0
2.666694688E1,1.282291652E-1,1.929736701E0,-1.117838529E0
2.667693788E1,-3.006106557E-2,2.419024106E0,-1.312487075E0
2.668692987E1,-4.584994751E-1,2.915011250E0,-1.928704668E0
2.669692087E1,-9.038634726E-1,3.445501059E0,-2.574334924E0
2.670691187E1,-1.265196257E0,3.934846351E0,-2.694636124E0
2.671690287E1,-1.575922267E0,4.366077921E0,-2.381065151E0
2.672689388E1,-1.476568425E0,4.565998902E0,-1.597537084E0
2.673688488E1,-9.874991217E-1,4.233113991E0,-7.800887346E-1
2.674687588E1,-1.053729291E-1,3.393350912E0,1.407974446E-1
2.675686688E1,1.175624661E0,2.314181775E0,1.090186461E0
2.676685788E1,2.771480817E0,9.554198349E-1,1.949303239E0
2.677684888E1,4.105845834E0,-1.776395810E-1,2.393760041E0
2.678683987E1,4.296275907E0,-1.203602564E0,1.752070808E0
2.679683087E1,3.945729481E0,-2.169005350E0,1.017324892E0
2.680682187E1,3.296737368E0,-2.637786570E0,1.005948549E0
2.681681388E1,2.415874795E0,-2.382295990E0,1.043312257E0
2.682680488E1,1.613377045E0,-1.652340698E0,1.133510236E0
2.683679588E1,8.742159697E-1,-6.419897801E-1,1.441369649E0
2.684678688E1,3.818564016E-1,1.086108613E-1,1.481997272E0
2.685677788E1,1.687495656E-1,2.040432680E-1,1.739284117E0
2.686676887E1,1.095250735E-1,1.574655175E-3,2.328690471E0
2.687675987E1,3.065486677E-1,-1.614427936E-1,3.054234624E0
2.688675087E1,4.951449989E-1,1.618409890E-1,3.434540454E0
2.689674187E1,4.732062823E-1,6.112930673E-1,3.245487692E0
2.690673287E1,3.227444500E-1,8.711351448E-1,2.611412119E0
2.691672387E1,4.293474871E-1,1.068989720E0,1.777355922E0
2.692671487E1,6.385184343E-1,1.037903582E0,9.002174413E-1
2.693670687E1,6.858543494E-1,7.771686351E-1,-8.512851633E-2
2.694669787E1,6.207748391E-1,7.440464973E-2,-9.151536421E-1
2.695668887E1,5.353541448E-1,-7.313206172E-1,-1.483685364E0
2.696667987E1,3.701606912E-1,-1.405136792E0,-1.720567764E0
2.697667087E1,1.392728196E-2,-2.122455082E0,-1.675689945E0
2.698666187E1,-2.875528730E-1,-2.691942896E0,-1.429955299E0
2.699665287E1,-4.542247585E-1,-3.047776374E0,-1.090808459E0
2.700664387E1,-6.339792408E-1,-3.215202039E0,-7.146085440E-1
2.701663487E1,-8.169913166E-1,-3.209456565E0,-3.513251285E-1
2.702662588E1,-9.806684775E-1,-3.053938755E0,1.752751131E-1
2.703661688E1,-1.124403709E0,-2.776192503E0,4.278391613E-1
2.704660788E1,-1.104892866E0,-2.250299774E0,4.889449038E-1
2.705659888E1,-8.600843458E-1,-1.691740406E0,5.567017078E-1
2.706658988E1,-7.435044605E-1,-1.190582569E0,4.892037892E-1
2.707658187E1,-7.323506042E-1,-7.772235990E-1,2.642953169E-1
2.708657263E1,-6.933497489E-1,-5.413211918E-1,-9.455605522E-2
2.709656363E1,-7.905270378E-1,-4.408274353E-1,-3.418200409E-1
2.710655463E1,-9.263031860E-1,-4.638783288E-1,-6.599318151E-1
2.711654563E1,-1.161845989E0,-6.078285921E-1,-9.324046093E-1
2.712653663E1,-1.468452490E0,-7.021359944E-1,-1.033409413E0
2.713652762E1,-1.642730653E0,-6.092769474E-1,-1.088555234E0
2.714651862E1,-1.746010023E0,-5.655386049E-1,-1.203104382E0
2.715650962E1,-1.726480030E0,-6.198311716E-1,-1.173141056E0
2.716650062E1,-1.548237893E0,-6.761410278E-1,-9.321549332E-1
2.717649162E1,-1.181669512E0,-6.352292293E-1,-7.174422508E-1
2.718648262E1,-8.687711155E-1,-2.553636950E-1,-4.745221616E-1
2.719647362E1,-8.773062962E-1,4.109054786E-1,-4.674030304E-2
2.720646563E1,-1.109809863E0,1.227549251E0,4.972654916E-1
2.721645662E1,-1.516577706E0,2.141694176E0,1.078693759E0
2.722644762E1,-1.941818218E0,2.784915379E0,1.366655681E0
2.723643862E1,-2.388707754E0,3.222943752E0,1.195844917E0
2.724642962E1,-2.686947035E0,3.336842836E0,7.282992147E-1
2.725642062E1,-2.800526276E0,3.077793056E0,8.839762151E-2
2.726641162E1,-2.594940805E0,2.626072258E0,-6.389381182E-1
2.727640262E1,-1.568875203E0,2.410643291E0,-1.262875205E0
2.728639362E1,-2.543000865E-1,2.521172040E0,-1.387753605E0
2.729638463E1,5.855292850E-1,3.029448277E0,-1.018789765E0
2.730637563E1,9.907386254E-1,3.583991193E0,-3.377658009E-1
2.731636663E1,4.618701391E-1,3.304800678E0,6.230774727E-1
2.732635763E1,-3.819759772E-1,2.290409335E0,1.897960593E0
2.733634962E1,-8.324506239E-1,1.294818544E0,2.975596005E0
2.734634062E1,-5.323580680E-1,6.054663169E-1,3.557408581E0
2.735633162E1,3.613396182E-1,2.215445691E-1,3.686382371E0
2.736632262E1,1.143631036E0,-4.862895370E-2,3.670860937E0
2.737631363E1,1.797937829E0,-1.484654832E-1,3.810018822E0
2.738630463E1,2.369820955E0,-7.862283111E-2,3.763767931E0
2.739629563E1,2.976556118E0,3.311079419E-1,3.581026654E0
2.740628663E1,3.322518327E0,9.124568331E-1,3.229403172E0
2.741627763E1,3.142821695E0,1.463047031E0,2.599514789E0
2.742626863E1,2.560263600E0,1.760326492E0,1.690245858E0
2.743625962E1,1.480061698E0,1.702394618E0,4.976166900E-1
2.744625062E1,6.430180860E-1,1.508231390E0,-5.769998053E-1
2.745624162E1,1.644822677E-1,1.057142676E0,-1.407436502E0
2.746623363E1,-2.092304061E-1,3.260845989E-1,-1.919764275E0
2.747622463E1,-5.443181456E-1,-5.681160575E-1,-1.921803784E0
2.748621563E1,-6.642957383E-1,-1.439168172E0,-1.514055802E0
2.749620663E1,-5.866725618E-1,-2.123442677E0,-9.681398678E-1
2.750619762E1,-2.764052843E-1,-2.656504676E0,-4.354409802E-1
2.751618862E1,5.008165788E-2,-3.020406727E0,1.692827404E-2
2.752617962E1,3.545899945E-1,-3.359822393E0,2.440797383E-1
2.753617062E1,7.300210735E-1,-3.559935163E0,3.432789578E-1
2.754616162E1,1.038850320E0,-3.616955456E0,2.469600767E-1
2.755615262E1,1.175541557E0,-3.551201177E0,9.152178884E-2
2.756614362E1,1.159909392E0,-3.319849073E0,-1.514622178E-1
2.757613462E1,1.199814738E0,-2.904158818E0,-4.607243407E-1
2.758612562E1,1.208413069E0,-2.486498635E0,-9.240653104E-1
